id,url,marca,modelo,version,año,entidad,traccion,condicion,kilometraje,transmision,combustible,moneda,precio,precio_previo,primera_vez,ultima_vez,veces_visto,activo,telefono,whatsapp
CP-AD-8489561,https://www.chileautos.cl/vehiculos/detalles/2021-great-wall-wingle-7-2-0-deluxe-diesel-4x2-mt-4p/CP-AD-8489561,great wall,wingle 7,wingle 7 2.0 deluxe diesel 4x2 mt 4p.,2021,Automotora,4x2,used,88000,manual,diesel,CLP,9980000,,2026-07-07,2026-07-07,1,1,+56226586936,+56226586936
GI-AD-897185,https://www.chileautos.cl/vehiculos/detalles/chevrolet-tracker-2022-1-2t-ls-fwd-mt-5p/GI-AD-897185,chevrolet,tracker,1.2t ls fwd mt 5p,2022,Automotora,4x2,used,97611,manual,bencina,CLP,9590000,,2026-07-07,2026-07-07,1,1,+56228697192,No disponible
GI-AD-876726,https://www.chileautos.cl/vehiculos/detalles/dodge-journey-2018-2-4-se-4x2-at-5p/GI-AD-876726,dodge,journey,2.4 se 4x2 at 5p,2018,Automotora,4x2,used,119298,automatica,bencina,CLP,9490000,,2026-07-07,2026-07-07,1,1,+56228698617,No disponible
GI-AD-889256,https://www.chileautos.cl/vehiculos/detalles/audi-q3-2024-1-4-35-tfsi-sportback-4x2-s-tronic-at-5p/GI-AD-889256,audi,q3,1.4 35 tfsi sportback 4x2 s-tronic at 5p,2024,Automotora,4x2,used,42593,automatica,bencina,CLP,27890000,,2026-07-07,2026-07-07,1,1,+56228697211,No disponible
CL-AD-20576551,https://www.chileautos.cl/vehiculos/detalles/2023-chevrolet-silverado-6-2-zr2-4x4-at-4p/CL-AD-20576551,chevrolet,silverado,6.2 zr2 4x4 at 4p.,2023,Particular,4x4,used,48000,automatica,bencina,CLP,39950000,,2026-07-07,2026-07-07,1,1,No disponible,No disponible
GI-AD-876732,https://www.chileautos.cl/vehiculos/detalles/peugeot-3008-2024-1-5-allure-pack-bluehdi-130-4x2-eat8-5p/GI-AD-876732,peugeot,3008,1.5 allure pack bluehdi 130 4x2 eat8 5p,2024,Automotora,4x2,used,40000,automatica,diesel,CLP,19090000,,2026-07-07,2026-07-07,1,1,+56226586179,No disponible
GI-AD-876438,https://www.chileautos.cl/vehiculos/detalles/chevrolet-tracker-2026-1-2t-ltz-t-4x2-at-5p/GI-AD-876438,chevrolet,tracker,1.2t ltz t 4x2 at 5p,2026,Automotora,4x2,used,14,automatica,bencina,CLP,16590000,,2026-07-07,2026-07-07,1,1,+56228698647,No disponible
CP-AD-8543251,https://www.chileautos.cl/vehiculos/detalles/2013-suzuki-grand-nomade-2-4-glx-sport-4x2-mt-5p/CP-AD-8543251,suzuki,grand nomade,nomade 2.4 glx sport 4x2 mt 5p.,2013,Automotora,4x2,used,210774,manual,bencina,CLP,6690000,,2026-07-07,2026-07-07,1,1,+56226586368,+56226586368
CP-AD-8535190,https://www.chileautos.cl/vehiculos/detalles/2019-mahindra-xuv-500-4wd-2-2-diesel/CP-AD-8535190,mahindra,xuv 500,500 4wd 2.2 diesel,2019,Automotora,4x4,used,147436,manual,diesel,CLP,8490000,,2026-07-07,2026-07-07,1,1,+56228697279,+56228697279
CL-AD-20632422,https://www.chileautos.cl/vehiculos/detalles/2023-ram-700-1-4-slt-4x2-dob-cab-mt-4p/CL-AD-20632422,ram,700,1.4 slt 4x2 dob. cab. mt 4p.,2023,Particular,4x2,used,58500,manual,bencina,CLP,11490000,,2026-07-07,2026-07-07,1,1,No disponible,+56990991922
GI-AD-913107,https://www.chileautos.cl/vehiculos/detalles/land-rover-range-rover-evoque-2024-2-0i-r-dynamic-s/GI-AD-913107,land rover,range rover evoque,rover evoque 2024 2.0i r-dynamic s,2024,Automotora,4x2,used,32695,automatica,híbrido,CLP,40090000,,2026-07-07,2026-07-07,1,1,+56228697198,No disponible
CL-AD-20235935,https://www.chileautos.cl/vehiculos/detalles/2023-mini-countryman-1-5-classic-4x2-hb-at-5p/CL-AD-20235935,mini,countryman,1.5 classic 4x2 hb at 5p.,2023,Particular,4x2,used,45000,automatica,bencina,CLP,19990000,,2026-07-07,2026-07-07,1,1,No disponible,+56976490900
CP-AD-8500012,https://www.chileautos.cl/vehiculos/detalles/2025-bmw-118-118-hatchback-1-5/CP-AD-8500012,bmw,118,118 hatchback 1.5,2025,Automotora,4x2,used,1600,automatica,bencina,CLP,35900000,,2026-07-07,2026-07-07,1,1,+56228698653,+56228698653
CL-AD-18046355,https://www.chileautos.cl/vehiculos/detalles/2023-chevrolet-captiva-1-5t-premier-fwd-cvt-at-5p/CL-AD-18046355,chevrolet,captiva,1.5t premier fwd cvt at 5p.,2023,Particular,4x2,used,15000,automatica,bencina,CLP,16500000,,2026-07-07,2026-07-07,1,1,No disponible,+56988952512
CL-AD-12692980,https://www.chileautos.cl/vehiculos/detalles/2010-jeep-grand-cherokee/CL-AD-12692980,jeep,grand cherokee,cherokee ,2010,Particular,4x2,used,265000,automatica,bencina,CLP,8500000,,2026-07-07,2026-07-07,1,1,No disponible,No disponible
CL-AD-20067792,https://www.chileautos.cl/vehiculos/detalles/2019-ford-explorer-2-3-ecoboost-4x2-at-5p/CL-AD-20067792,ford,explorer,2.3 ecoboost 4x2 at 5p.,2019,Particular,4x2,used,59000,automatica,bencina,CLP,17290000,,2026-07-07,2026-07-07,1,1,No disponible,+56995798629
GI-AD-886446,https://www.chileautos.cl/vehiculos/detalles/ford-f-150-2020-5-0-lariat-sport-cc-dob-cab-4x4-at-4p/GI-AD-886446,ford,f-150,5.0 lariat sport cc dob. cab. 4x4 at 4p,2020,Automotora,4x4,used,125510,automatica,bencina,CLP,24790000,,2026-07-07,2026-07-07,1,1,+56226586164,No disponible
GI-AD-885635,https://www.chileautos.cl/vehiculos/detalles/volkswagen-voyage-2022-1-6-trendline-4x2-ac-2ab-mt-4p/GI-AD-885635,volkswagen,voyage,1.6 trendline 4x2 ac 2ab mt 4p,2022,Automotora,4x2,used,82208,manual,bencina,CLP,6790000,,2026-07-07,2026-07-07,1,1,+56228697280,No disponible
GI-AD-875227,https://www.chileautos.cl/vehiculos/detalles/volkswagen-virtus-2025-1-0-tsi-comfortline-4x2-at-4p/GI-AD-875227,volkswagen,virtus,1.0 tsi comfortline 4x2 at 4p,2025,Automotora,4x2,used,13059,automatica,bencina,CLP,13590000,,2026-07-07,2026-07-07,1,1,+56228691602,No disponible
GI-AD-878554,https://www.chileautos.cl/vehiculos/detalles/peugeot-208-2023-1-2-puretech-allure-pack-100-4x2-mt-5p/GI-AD-878554,peugeot,208,1.2 puretech allure pack 100 4x2 mt 5p,2023,Automotora,4x2,used,43821,manual,bencina,CLP,10090000,,2026-07-07,2026-07-07,1,1,+56228697193,No disponible
CP-AD-8537940,https://www.chileautos.cl/vehiculos/detalles/2023-ford-f-150-raptor-3-5-4x4-dob-cab-at-4p/CP-AD-8537940,ford,f-150 raptor,raptor 3.5 4x4 dob. cab. at 4p.,2023,Automotora,4x4,used,53209,automatica,bencina,CLP,58500000,,2026-07-07,2026-07-07,1,1,+56226564763,+56226564763
CL-AD-20556728,https://www.chileautos.cl/vehiculos/detalles/2015-suzuki-grand-nomade-2-4-glx-4wd-se-at-5p/CL-AD-20556728,suzuki,grand nomade,nomade 2.4 glx 4wd se at 5p.,2015,Particular,4x4,used,148000,automatica,bencina,CLP,8800000,,2026-07-07,2026-07-07,1,1,No disponible,+56984584083
CP-AD-8521765,https://www.chileautos.cl/vehiculos/detalles/2025-peugeot-5008-allure-bluehdi-130-1-5-aut/CP-AD-8521765,peugeot,5008, allure bluehdi 130 1.5 aut,2025,Automotora,4x2,used,15209,automatica,diesel,CLP,22990000,,2026-07-07,2026-07-07,1,1,+56226586981,+56226586981
GI-AD-888115,https://www.chileautos.cl/vehiculos/detalles/nissan-qashqai-2017-2-0-sense-4x2-mt-5p/GI-AD-888115,nissan,qashqai,2.0 sense 4x2 mt 5p,2017,Automotora,4x2,used,144879,manual,bencina,CLP,9690000,,2026-07-07,2026-07-07,1,1,+56228697191,No disponible
GI-AD-879046,https://www.chileautos.cl/vehiculos/detalles/toyota-raize-2022-1-2-e-4x2-at-5p/GI-AD-879046,toyota,raize,1.2 e 4x2 at 5p,2022,Automotora,4x2,used,88252,automatica,bencina,CLP,12090000,,2026-07-07,2026-07-07,1,1,+56228697193,No disponible
CL-AD-20256899,https://www.chileautos.cl/vehiculos/detalles/2010-mini-cooper/CL-AD-20256899,mini,cooper,,2010,Particular,4x2,used,135000,automatica,bencina,CLP,6900000,,2026-07-07,2026-07-07,1,1,No disponible,No disponible
CP-AD-8542923,https://www.chileautos.cl/vehiculos/detalles/2012-renault-fluence-2-0-expression-4x2-mt-4p/CP-AD-8542923,renault,fluence,2.0 expression 4x2 mt 4p.,2012,Automotora,4x2,used,117000,manual,bencina,CLP,4290000,,2026-07-07,2026-07-07,1,1,+56226568898,+56226568898
GI-AD-890197,https://www.chileautos.cl/vehiculos/detalles/peugeot-3008-2024-1-5-allure-pack-bluehdi-130-4x2-eat8-5p/GI-AD-890197,peugeot,3008,1.5 allure pack bluehdi 130 4x2 eat8 5p,2024,Automotora,4x2,used,52357,automatica,diesel,CLP,19090000,,2026-07-07,2026-07-07,1,1,+56226566238,No disponible
GI-AD-898797,https://www.chileautos.cl/vehiculos/detalles/chery-tiggo-3-2017-1-6-glx-4x2-mt-5p/GI-AD-898797,chery,tiggo 3,2017 1.6 glx 4x2 mt 5p,2017,Automotora,4x2,used,91841,manual,bencina,CLP,5790000,,2026-07-07,2026-07-07,1,1,+56228697160,No disponible
GI-AD-890736,https://www.chileautos.cl/vehiculos/detalles/mg-mg-zs-2021-1-5-std-4x2-at-5p/GI-AD-890736,mg,mg zs,2021 1.5 std 4x2 at 5p,2021,Automotora,4x2,used,59841,automatica,bencina,CLP,8290000,,2026-07-07,2026-07-07,1,1,+56228697199,No disponible
CL-AD-17834512,https://www.chileautos.cl/vehiculos/detalles/2019-mercedes-benz-e-200-2-0-cgi-4x2-coupe-at-2p/CL-AD-17834512,mercedes-benz,e 200,200 2.0 cgi 4x2 coupe at 2p.,2019,Particular,4x2,used,49800,automatica,bencina,CLP,31990000,,2026-07-07,2026-07-07,1,1,No disponible,+56977430486
CP-AD-8539329,https://www.chileautos.cl/vehiculos/detalles/2019-volkswagen-tiguan-1-4-tsi-comfortline-4x2-at-5p/CP-AD-8539329,volkswagen,tiguan,1.4 tsi comfortline 4x2 at 5p.,2019,Automotora,4x2,used,103000,automatica,bencina,CLP,12380000,,2026-07-07,2026-07-07,1,1,+56228697210,+56228697210
CL-AD-20028561,https://www.chileautos.cl/vehiculos/detalles/2014-suzuki-grand-nomade-2-4-glx-sport-4x2-ll-le-at-5p/CL-AD-20028561,suzuki,grand nomade,nomade 2.4 glx sport 4x2 ll le at 5p.,2014,Particular,4x2,used,63645,automatica,bencina,CLP,8400000,,2026-07-07,2026-07-07,1,1,No disponible,+56979376740
GI-AD-880135,https://www.chileautos.cl/vehiculos/detalles/gac-emzoom-2024-1-5t-gl-r-style-4x2-at-5p/GI-AD-880135,gac motor,emzoom,1.5t gl r-style 4x2 at 5p,2024,Automotora,4x2,used,30888,automatica,bencina,CLP,11090000,,2026-07-07,2026-07-07,1,1,+56228698647,No disponible
CL-AD-19557739,https://www.chileautos.cl/vehiculos/detalles/2009-hyundai-elantra-1-6-gls-hd-ac-2ab-mt-4p/CL-AD-19557739,hyundai,elantra,1.6 gls hd ac 2ab mt 4p.,2009,Particular,4x2,used,220000,manual,bencina,CLP,4200000,,2026-07-07,2026-07-07,1,1,No disponible,No disponible
GI-AD-879272,https://www.chileautos.cl/vehiculos/detalles/jac-js2-2023-1-5-luxury-4x2-mt-5p/GI-AD-879272,jac,js2,1.5 luxury 4x2 mt 5p,2023,Automotora,4x2,used,56987,manual,bencina,CLP,7490000,,2026-07-07,2026-07-07,1,1,+56228697195,No disponible
CL-AD-17645261,https://www.chileautos.cl/vehiculos/detalles/2013-jeep-grand-cherokee/CL-AD-17645261,jeep,grand cherokee,cherokee ,2013,Particular,4x2,used,101232,automatica,bencina,CLP,18880000,,2026-07-07,2026-07-07,1,1,No disponible,No disponible
CP-AD-8536183,https://www.chileautos.cl/vehiculos/detalles/2020-bmw-x2/CP-AD-8536183,bmw,x2,,2020,Automotora,4x2,used,87000,automatica,bencina,CLP,23990000,,2026-07-07,2026-07-07,1,1,+56228691069,+56228691069
CL-AD-19079307,https://www.chileautos.cl/vehiculos/detalles/2012-kia-mohave/CL-AD-19079307,kia,mohave,,2012,Particular,4x2,used,152000,automatica,diesel,CLP,13000000,,2026-07-07,2026-07-07,1,1,No disponible,No disponible
GI-AD-891605,https://www.chileautos.cl/vehiculos/detalles/chevrolet-sail-2026-1-5-ltz-t-4x2-sdn-mt-4p/GI-AD-891605,chevrolet,sail,1.5 ltz t 4x2 sdn mt 4p,2026,Automotora,4x2,used,17,manual,bencina,CLP,10490000,,2026-07-07,2026-07-07,1,1,+56228697214,No disponible
CL-AD-20446065,https://www.chileautos.cl/vehiculos/detalles/2010-chevrolet-aveo-iii/CL-AD-20446065,chevrolet,aveo iii,iii ,2010,Particular,4x2,used,129500,manual,bencina,CLP,3100000,,2026-07-07,2026-07-07,1,1,No disponible,+56981231760
CL-AD-12739305,https://www.chileautos.cl/vehiculos/detalles/2012-jeep-cherokee-3-7-limited-liberty-4x4-at-5p/CL-AD-12739305,jeep,cherokee,3.7 limited liberty 4x4 at 5p.,2012,Particular,4x4,used,220000,automatica,bencina,CLP,9990000,,2026-07-07,2026-07-07,1,1,No disponible,No disponible
CL-AD-17787364,https://www.chileautos.cl/vehiculos/detalles/2011-dodge-caliber-2-0-sxt-4x2-at-5p/CL-AD-17787364,dodge,caliber,2.0 sxt 4x2 at 5p.,2011,Particular,4x2,used,96500,automatica,bencina,CLP,6150000,,2026-07-07,2026-07-07,1,1,No disponible,+56944313924
GI-AD-876585,https://www.chileautos.cl/vehiculos/detalles/peugeot-3008-2024-1-5-allure-pack-bluehdi-130-4x2-eat8-5p/GI-AD-876585,peugeot,3008,1.5 allure pack bluehdi 130 4x2 eat8 5p,2024,Automotora,4x2,used,32079,automatica,diesel,CLP,19090000,,2026-07-07,2026-07-07,1,1,+56228698617,No disponible
CL-AD-18533541,https://www.chileautos.cl/vehiculos/detalles/2020-jeep-grand-cherokee/CL-AD-18533541,jeep,grand cherokee,cherokee ,2020,Particular,4x2,used,75000,automatica,bencina,CLP,22000000,,2026-07-07,2026-07-07,1,1,No disponible,+56992323028
CL-AD-19468850,https://www.chileautos.cl/vehiculos/detalles/2016-peugeot-2008-1-6-allure-e-hdi-diesel-4x2-92hp-mt-5p/CL-AD-19468850,peugeot,2008,1.6 allure e-hdi diesel 4x2 92hp mt 5p.,2016,Particular,4x2,used,117000,manual,diesel,CLP,7290000,,2026-07-07,2026-07-07,1,1,No disponible,+56992506577
CL-AD-17802882,https://www.chileautos.cl/vehiculos/detalles/2022-ds-ds3-electrico-crossback-e-tense-bastille-4x2-at-5p/CL-AD-17802882,ds,ds3,electrico crossback e-tense bastille 4x2 at 5p.,2022,Particular,4x2,used,80400,automatica,eléctrico,CLP,20900000,,2026-07-07,2026-07-07,1,1,No disponible,+56931063145
CL-AD-18760432,https://www.chileautos.cl/vehiculos/detalles/2021-chevrolet-silverado-5-3-lt-trailboss-z71-4x4-at-4p/CL-AD-18760432,chevrolet,silverado,5.3 lt trailboss z71 4x4 at 4p.,2021,Particular,4x4,used,84400,automatica,bencina,CLP,38000000,,2026-07-07,2026-07-07,1,1,No disponible,No disponible
GI-AD-885121,https://www.chileautos.cl/vehiculos/detalles/honda-wr-v-2024-1-5-exl-4x2-cvt-at-5p/GI-AD-885121,honda,wr-v,1.5 exl 4x2 cvt at 5p,2024,Automotora,4x2,used,14954,automatica,bencina,CLP,14590000,,2026-07-07,2026-07-07,1,1,+56228697198,No disponible
CL-AD-20187365,https://www.chileautos.cl/vehiculos/detalles/2014-citroën-berlingo/CL-AD-20187365,citroën,berlingo,,2014,Particular,4x2,used,300000,manual,diesel,CLP,3950000,,2026-07-07,2026-07-07,1,1,No disponible,No disponible
GI-AD-900294,https://www.chileautos.cl/vehiculos/detalles/chevrolet-groove-2021-1-5-premier-mt-5p/GI-AD-900294,chevrolet,groove,1.5 premier mt 5p,2021,Automotora,4x2,used,53940,manual,bencina,CLP,9590000,,2026-07-07,2026-07-07,1,1,+56228697160,No disponible
GI-AD-887906,https://www.chileautos.cl/vehiculos/detalles/ford-territory-2023-1-5-trend-4x2-at-5p/GI-AD-887906,ford,territory,1.5 trend 4x2 at 5p,2023,Automotora,4x2,used,31427,automatica,bencina,CLP,12690000,,2026-07-07,2026-07-07,1,1,+56228697202,No disponible
GI-AD-848326,https://www.chileautos.cl/vehiculos/detalles/nissan-navara-2024-2-3d-xe-diesel-4x2-dob-cab-mt-4p/GI-AD-848326,nissan,navara,2.3d xe diesel 4x2 dob.cab. mt 4p,2024,Automotora,4x2,used,67854,manual,diesel,CLP,14990000,,2026-07-07,2026-07-07,1,1,+56228697207,No disponible
CL-AD-20453862,https://www.chileautos.cl/vehiculos/detalles/2011-suzuki-celerio/CL-AD-20453862,suzuki,celerio,,2011,Particular,4x2,used,138000,manual,bencina,CLP,4200000,,2026-07-07,2026-07-07,1,1,No disponible,+56920504200
CL-AD-20053905,https://www.chileautos.cl/vehiculos/detalles/2010-audi-r8/CL-AD-20053905,audi,r8,,2010,Particular,4x2,used,26500,automatica,bencina,CLP,55000000,,2026-07-07,2026-07-07,1,1,No disponible,+56988376549
GI-AD-861615,https://www.chileautos.cl/vehiculos/detalles/byd-seal-2024-0-0-at-4x4-electrico/GI-AD-861615,byd,seal,0.0 at 4x4 electrico,2024,Automotora,4x4,used,36000,automatica,eléctrico,CLP,35490000,,2026-07-07,2026-07-07,1,1,+56226564726,+56226564726
CL-AD-19570413,https://www.chileautos.cl/vehiculos/detalles/2019-ford-f-150-3-5-platinum-4x4-cc-dob-cab-at-4p/CL-AD-19570413,ford,f-150,3.5 platinum 4x4 cc dob. cab. at 4p.,2019,Particular,4x4,used,80000,automatica,bencina,CLP,25000000,,2026-07-07,2026-07-07,1,1,No disponible,+56952099953
CL-AD-20462043,https://www.chileautos.cl/vehiculos/detalles/2023-chevrolet-montana-1-2t-premier-4x2-mt-4p/CL-AD-20462043,chevrolet,montana,1.2t premier 4x2 mt 4p.,2023,Particular,4x2,used,72000,manual,bencina,CLP,14490000,,2026-07-07,2026-07-07,1,1,No disponible,+56974707443
CL-AD-19510313,https://www.chileautos.cl/vehiculos/detalles/2019-chevrolet-tracker-1-8-lt-fwd-ml-e5-mt-5p/CL-AD-19510313,chevrolet,tracker,1.8 lt fwd ml e5 mt 5p.,2019,Particular,4x2,used,103000,manual,bencina,CLP,8700000,,2026-07-07,2026-07-07,1,1,No disponible,+56948432212
CL-AD-19518566,https://www.chileautos.cl/vehiculos/detalles/2019-bmw-520/CL-AD-19518566,bmw,520,,2019,Particular,4x2,used,176000,automatica,diesel,CLP,24500000,,2026-07-07,2026-07-07,1,1,No disponible,No disponible
GI-AD-893053,https://www.chileautos.cl/vehiculos/detalles/nissan-kicks-2020-kicks-1-6/GI-AD-893053,nissan,kicks,kicks 1.6,2020,Automotora,4x2,used,65800,automatica,bencina,CLP,12990000,,2026-07-07,2026-07-07,1,1,+56228697137,+56228697137
GI-AD-894662,https://www.chileautos.cl/vehiculos/detalles/peugeot-5008-2026-1-6-allure-pack-thp-165-4x2-eat6-5p/GI-AD-894662,peugeot,5008,1.6 allure pack thp 165 4x2 eat6 5p,2026,Automotora,4x2,used,33,automatica,bencina,CLP,23090000,,2026-07-07,2026-07-07,1,1,+56228697192,No disponible
CL-AD-20148243,https://www.chileautos.cl/vehiculos/detalles/2017-mercedes-benz-e-43-amg-3-0-amg-4x4-at-4p/CL-AD-20148243,mercedes-benz,e 43 amg,43 amg 3.0 amg 4x4 at 4p.,2017,Particular,4x4,used,66476,automatica,bencina,CLP,35600000,,2026-07-07,2026-07-07,1,1,No disponible,+56962078013
CL-AD-20338399,https://www.chileautos.cl/vehiculos/detalles/2025-ford-expedition-3-5-limited-4wd-at-5p/CL-AD-20338399,ford,expedition,3.5 limited 4wd at 5p.,2025,Particular,4x4,used,15000,automatica,bencina,CLP,56900000,,2026-07-07,2026-07-07,1,1,No disponible,+56942678886
CL-AD-20242394,https://www.chileautos.cl/vehiculos/detalles/2016-bmw-428-2-0-luxury-4x2-cabrio-at-2p/CL-AD-20242394,bmw,428,2.0 luxury 4x2 cabrio at 2p.,2016,Particular,4x2,used,78000,automatica,bencina,CLP,27900000,,2026-07-07,2026-07-07,1,1,No disponible,+56995979046
GI-AD-912892,https://www.chileautos.cl/vehiculos/detalles/jeep-commander-2023-2-0t-overland-td380-dies-4x4-9at-5p/GI-AD-912892,jeep,commander,2.0t overland td380 dies 4x4 9at 5p,2023,Automotora,4x4,used,55732,automatica,diesel,CLP,26590000,,2026-07-07,2026-07-07,1,1,+56228697196,No disponible
GI-AD-913529,https://www.chileautos.cl/vehiculos/detalles/volvo-xc60-2025-2-0-t8-recharge-plus-hybrid-awd-at-5p/GI-AD-913529,volvo,xc60,2.0 t8 recharge plus hybrid awd at 5p,2025,Automotora,4x2,used,4892,automatica,híbrido,CLP,47090000,,2026-07-07,2026-07-07,1,1,+56228697196,No disponible
GI-AD-873260,https://www.chileautos.cl/vehiculos/detalles/peugeot-3008-2024-1-6-allure-pack-thp-165-4x2-eat6-5p/GI-AD-873260,peugeot,3008,1.6 allure pack thp 165 4x2 eat6 5p,2024,Automotora,4x2,used,30581,automatica,bencina,CLP,18090000,,2026-07-07,2026-07-07,1,1,+56226568854,No disponible
GI-AD-881139,https://www.chileautos.cl/vehiculos/detalles/nissan-x-trail-2021-2-5-advance-4x2-3row-cvt-at-5p/GI-AD-881139,nissan,x-trail,2.5 advance 4x2 3row cvt at 5p,2021,Automotora,4x2,used,67725,automatica,bencina,CLP,15090000,,2026-07-07,2026-07-07,1,1,+56228697191,No disponible
GI-AD-881838,https://www.chileautos.cl/vehiculos/detalles/chevrolet-groove-2024-1-5-premier-r-4x2-mt-5p/GI-AD-881838,chevrolet,groove,1.5 premier r 4x2 mt 5p,2024,Automotora,4x2,used,29326,manual,bencina,CLP,11390000,,2026-07-07,2026-07-07,1,1,+56228697191,No disponible
CP-AD-8534149,https://www.chileautos.cl/vehiculos/detalles/2024-peugeot-3008-1-5-allure-pack-bluehdi-130-4x2-eat8-5p/CP-AD-8534149,peugeot,3008,1.5 allure pack bluehdi 130 4x2 eat8 5p.,2024,Automotora,4x2,used,40000,automatica,diesel,CLP,17990000,,2026-07-07,2026-07-07,1,1,+56228698462,+56228698462
GI-AD-897000,https://www.chileautos.cl/vehiculos/detalles/volkswagen-tiguan-2022-1-4-tsi-trendline-4x2-150-hp-at-5p/GI-AD-897000,volkswagen,tiguan,1.4 tsi trendline 4x2 150 hp at 5p,2022,Automotora,4x2,used,49707,automatica,bencina,CLP,16490000,,2026-07-07,2026-07-07,1,1,+56226586962,+56226586962
CL-AD-20109297,https://www.chileautos.cl/vehiculos/detalles/2019-chevrolet-colorado-2-8-ctdi-diesel-4x4-ltz-at-4p/CL-AD-20109297,chevrolet,colorado,2.8 ctdi diesel 4x4 ltz at 4p.,2019,Particular,4x4,used,147000,automatica,diesel,CLP,18500000,,2026-07-07,2026-07-07,1,1,No disponible,+56966065083
CL-AD-13336499,https://www.chileautos.cl/vehiculos/detalles/2014-renault-koleos-2-5-dynamique-4wd-ac-at-5p/CL-AD-13336499,renault,koleos,2.5 dynamique 4wd ac at 5p.,2014,Particular,4x4,used,140000,automatica,bencina,CLP,7000000,,2026-07-07,2026-07-07,1,1,No disponible,No disponible
CL-AD-20342583,https://www.chileautos.cl/vehiculos/detalles/2022-mg-hs-2-0t-trophy-awd-dct-at-5p/CL-AD-20342583,mg,hs,2.0t trophy awd dct at 5p.,2022,Particular,4x2,used,86000,automatica,bencina,CLP,9890000,,2026-07-07,2026-07-07,1,1,No disponible,+56968442315
CL-AD-12492478,https://www.chileautos.cl/vehiculos/detalles/2017-ssangyong-tivoli-1-6-4x2-std-mt-5p/CL-AD-12492478,ssangyong,tivoli,1.6 4x2 std mt 5p.,2017,Particular,4x2,used,44200,manual,bencina,CLP,11900000,,2026-07-07,2026-07-07,1,1,No disponible,No disponible
CL-AD-20274380,https://www.chileautos.cl/vehiculos/detalles/2020-ford-f-150-5-0-xlt-cc-dob-cab-4x4-at-4p/CL-AD-20274380,ford,f-150,5.0 xlt cc dob. cab. 4x4 at 4p.,2020,Particular,4x4,used,205000,automatica,bencina,CLP,20000000,,2026-07-07,2026-07-07,1,1,No disponible,+56981983146
CL-AD-20553932,https://www.chileautos.cl/vehiculos/detalles/2023-ford-territory-1-5-trend-4x2-at-5p/CL-AD-20553932,ford,territory,1.5 trend 4x2 at 5p.,2023,Particular,4x2,used,42000,automatica,bencina,CLP,13200000,,2026-07-07,2026-07-07,1,1,No disponible,+56965866649
CP-AD-8539372,https://www.chileautos.cl/vehiculos/detalles/2025-suzuki-xl7-1-5-glx-hybrid-4x2-mt-5p/CP-AD-8539372,suzuki,xl7,1.5 glx hybrid 4x2 mt 5p.,2025,Automotora,4x2,used,7000,manual,híbrido,CLP,14490000,,2026-07-07,2026-07-07,1,1,+56226568898,+56226568898
GI-AD-882058,https://www.chileautos.cl/vehiculos/detalles/changan-cx70-2022-1-5t-elite-plus-4x2-at-5p/GI-AD-882058,changan,cx70,1.5t elite plus 4x2 at 5p,2022,Automotora,4x2,used,52682,automatica,bencina,CLP,9590000,,2026-07-07,2026-07-07,1,1,+56228697192,No disponible
CL-AD-18818311,https://www.chileautos.cl/vehiculos/detalles/2023-exeed-lx-1-5t-advanced-4x2-cvt-at-5p/CL-AD-18818311,exeed,lx,1.5t advanced 4x2 cvt at 5p.,2023,Particular,4x2,used,25000,automatica,bencina,CLP,12990000,,2026-07-07,2026-07-07,1,1,No disponible,No disponible
